trait,level,term,coef,se,t,p,n,r2,adj_r2,x_spec
extraversion_mean_z,dallas_texas,const,-89.24698626400831,81.96171010675437,-1.0888863366536026,0.27620401224483726,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_greenery_z,-0.3754525674724289,0.5219223264456686,-0.7193648335170674,0.4719161585734536,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_open_space_z,0.5820076841073848,0.519303919868762,1.1207457942055765,0.2623960833401443,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_building_z,0.10233897229813443,0.3261407132150118,0.31378778592008033,0.7536822216312757,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_road_z,0.5393828795323483,0.45990827349713204,1.172805341010487,0.24087387582682052,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_active_infra_z,0.2281293758087699,0.2673037859000582,0.8534461082944214,0.3934119613142024,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_active_presence_z,-0.43849810446738524,0.3579666024768677,-1.2249693167834605,0.22058678142926846,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_vehicle_presence_z,-0.4953573117062603,0.3786410846385259,-1.3082502977170554,0.1907884271187268,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_physical_boundaries_z,-0.21930786938320232,0.20070265958092715,-1.0927003650132159,0.27452537946909905,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_symbolic_us_flag_z,0.23409904924273986,0.2125155882148723,1.1015617781696312,0.2706522327976718,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,env_surveillance_cctv_z,-0.37749233428929035,0.38485170373226046,-0.9808773889485234,0.3266532090155486,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,visual_complexity_mean_z,0.6554205100016892,0.3252152529580193,2.015343696337314,0.04386864945467154,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_male_share_z,-0.06702973586204478,0.11848964181652112,-0.5657012278409872,0.571596900419731,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_age_15_29_share_z,0.35441942252705555,0.3878786668458386,0.9137378588235652,0.36085460578258377,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_age_30_44_share_z,0.05221937444852423,0.2828506938574077,0.18461815927115724,0.8535285417452416,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_age_45_59_share_z,0.3287643137945794,0.1720677132370937,1.9106682340897505,0.056047229509504935,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_age_60_plus_share_z,0.46624947965788976,0.2869907223435896,1.6246151647358444,0.10424458383832795,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,us_census_population_density_km2_z,0.4612828185573591,0.22419439397326427,2.057512725373357,0.039636932124243976,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,acs_median_income_z,738.5482559034621,672.9912344274204,1.0974114046698058,0.27246159018038696,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,dallas_texas,acs_racial_diversity_z,-0.33490421918420804,0.28322041346804255,-1.1824861601015821,0.23701285382549886,51,0.5722720771745333,0.31011625350731187,city_only
extraversion_mean_z,houston_texas,const,-41.72836749331887,60.363813205794,-0.6912811712384265,0.48938886198764653,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_greenery_z,-0.24351319102499777,0.3056918490965201,-0.7965969382065865,0.4256851561956154,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_open_space_z,-0.12365865430605405,0.3163247517478529,-0.3909231055198114,0.6958540745491135,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_building_z,0.03782593247411771,0.45646707201916553,0.08286672750960122,0.9339575106189446,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_road_z,0.361764761887473,0.4120633780920523,0.8779347574213622,0.37997912564909386,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_active_infra_z,0.15403468931755598,0.2725553222655073,0.5651501795569579,0.5719716200001452,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_active_presence_z,-0.43797044411434966,0.24139349605399527,-1.8143423550085367,0.06962503457038044,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_vehicle_presence_z,0.09903857031000209,0.1605075194762775,0.6170338351321893,0.5372124086175536,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_physical_boundaries_z,0.6955106166627121,0.44798405152442144,1.5525343241483607,0.12053442640372772,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_symbolic_us_flag_z,-0.14695455242076927,0.1429087982750758,-1.028310042450333,0.30380400863625545,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,env_surveillance_cctv_z,-0.10755730042490602,0.20222523046892074,-0.5318688482910945,0.5948168342823106,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,visual_complexity_mean_z,0.5197632451590037,0.33476700581850505,1.5526119244881467,0.12051587512352316,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_male_share_z,-0.3671239875310626,0.16765017025655618,-2.18982173993173,0.028537167431545774,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_age_15_29_share_z,-0.09458279785375491,0.30049228789419613,-0.31475948523197267,0.7529442753299018,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_age_30_44_share_z,0.41053568794714657,0.2898921932278199,1.4161667597047556,0.15672668561466963,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_age_45_59_share_z,-0.07120544386739897,0.25760224600110826,-0.2764162384946466,0.7822283858868979,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_age_60_plus_share_z,0.09245467068996945,0.3346175728579303,0.27629950782418483,0.7823180339082633,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,us_census_population_density_km2_z,-0.13360762289054282,0.1667419744112077,-0.8012836801431222,0.42296743654341973,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,acs_median_income_z,343.88785160297925,494.2349247085706,0.6957983631078992,0.4865551145043241,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,houston_texas,acs_racial_diversity_z,-0.18113280860750464,0.21177756512100593,-0.8552974367422186,0.3923865062211911,94,0.3117802026697519,0.1350751195714449,city_only
extraversion_mean_z,san_antonio_texas,const,-35.154302251912405,54.584611393569226,-0.6440332055941693,0.5195539018186235,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_greenery_z,0.21113767739503497,0.43404327020054756,0.48644384532786294,0.6266525102802326,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_open_space_z,-0.2993791785923574,0.3851265834767321,-0.7773526716585243,0.43695072737091756,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_building_z,0.39798334488385256,0.3848057217524082,1.0342448731568579,0.30102170106173853,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_road_z,-0.26324641874386356,0.2912937991922691,-0.9037144610486788,0.36614682906937457,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_active_infra_z,0.1193470747422854,0.6067312311470232,0.19670501305274854,0.8440583868933293,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_active_presence_z,-0.1716232180216713,0.19593195474728128,-0.8759327606517063,0.3810665884390301,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_vehicle_presence_z,-0.22601522547820985,0.15806710619333997,-1.4298688128177601,0.15275467452054473,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_physical_boundaries_z,-0.7745572455812856,0.34403267257214915,-2.2514060649831116,0.02435983035185847,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_symbolic_us_flag_z,0.010569206543120682,0.17926006277073295,0.058960185440960766,0.9529838203294801,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,env_surveillance_cctv_z,-0.06612882271469891,0.1465143185922918,-0.45134716763565513,0.6517393547366052,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,visual_complexity_mean_z,-0.5859204201559933,0.4087817263402242,-1.4333332005852402,0.15176263826304262,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_male_share_z,0.16141261221367031,0.23090443230881394,0.699045101039011,0.48452384561915707,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_15_29_share_z,-0.1414851652656816,0.3865243137367906,-0.3660446710268995,0.7143317425817226,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_30_44_share_z,-0.04497854318996716,0.21762457544594777,-0.206679521822381,0.8362601513119942,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_45_59_share_z,0.24436058787757223,0.21215303198894034,1.1518128474841258,0.24939798735985652,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_age_60_plus_share_z,-0.31598439999522493,0.22639766696627198,-1.395705195329152,0.16280328917960396,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,us_census_population_density_km2_z,0.17688641803444885,0.2621264628381576,0.6748132795110513,0.499794402363126,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,acs_median_income_z,288.2865614976302,447.6060619798768,0.6440631304734,0.5195344974186781,57,0.45748412798767946,0.1788948964137851,city_only
extraversion_mean_z,san_antonio_texas,acs_racial_diversity_z,0.15052594412305517,0.19047692632121704,0.790258153731496,0.42937701997079747,57,0.45748412798767946,0.1788948964137851,city_only
agreeableness_mean_z,overall,const,-0.09346963446958516,0.1759731289338286,-0.5311585640142403,0.5953089040458219,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_greenery_z,-0.2139438028050544,0.18041025019367235,-1.1858738767635622,0.23567211097672958,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_open_space_z,0.04633301046218408,0.19723815533792963,0.2349089626335299,0.8142793930259767,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_building_z,-0.03071080875309581,0.14641356844537395,-0.20975384371260533,0.8338597989824356,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_road_z,-0.005887027389928169,0.19806524297976646,-0.029722667649111783,0.9762882337367916,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_active_infra_z,-0.03775298878315929,0.08136218811235998,-0.4640114733765882,0.6426395254912447,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_active_presence_z,-0.13727800003734825,0.12197574371339114,-1.1254532733976448,0.260397007150573,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_vehicle_presence_z,0.018011418922002274,0.0806787345884543,0.2232486542318654,0.8233419867257965,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_physical_boundaries_z,-0.15225723835319546,0.1263106687880081,-1.2054186698095508,0.22804171768391734,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_symbolic_us_flag_z,-0.17444411221660144,0.0777275016498279,-2.244303605723672,0.02481287372307734,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,env_surveillance_cctv_z,-0.004280254329793537,0.10429734530313499,-0.041038957581836746,0.9672648383500889,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,visual_complexity_mean_z,0.2704563826315108,0.16029077582639625,1.687286004058212,0.09154837089019674,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_male_share_z,-0.09844708766611639,0.09337370203606932,-1.0543342024512135,0.29172993495141153,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_age_15_29_share_z,0.005868557334711394,0.175593743350177,0.033421221182169635,0.973338687058055,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_age_30_44_share_z,-0.2540003091535155,0.11897789985251964,-2.1348528547601227,0.03277303134073938,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_age_45_59_share_z,-0.016008895234524895,0.12314163322837406,-0.130003921621174,0.8965633240193437,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_age_60_plus_share_z,0.11817166519392917,0.13592567352811127,0.8693844372931481,0.38463689244248256,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,us_census_population_density_km2_z,-0.07754234732643049,0.09107718900773373,-0.8513915303188162,0.3945518950562492,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,acs_median_income_z,0.3444440045537362,0.12196267614708828,2.824175521848447,0.004740241800915613,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,acs_racial_diversity_z,0.20864927595657518,0.08391525491627505,2.4864284350294983,0.012903251899348102,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,city_austin_texas,-0.30963053455417067,0.20554083823390645,-1.5064185648684065,0.13195975786222666,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,city_dallas_texas,0.6866745205799297,0.27670742439393486,2.4815905177966773,0.013079748520646414,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,overall,city_houston_texas,-0.021434565957039076,0.2928961312511855,-0.0731814581007796,0.9416617211120925,254,0.31989247394762077,0.2551203286092989,pooled+cityFE
agreeableness_mean_z,austin_texas,const,-0.6704671054379294,0.556818853116757,-1.2041027376947344,0.22854987192686604,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_greenery_z,-0.25362814597030847,0.42470734124626036,-0.5971833338836634,0.5503849850090434,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_open_space_z,-0.6635742792168813,0.7102834697248039,-0.9342386631551204,0.35018079603292707,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_building_z,0.44290915855692947,0.6417502922293782,0.6901580940747313,0.49009477320765504,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_road_z,-0.18395234058380988,0.4504931186660355,-0.4083355171517713,0.6830273672772904,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_active_infra_z,0.21399566994019903,0.45326816130400344,0.47211714435127466,0.6368431758456723,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_active_presence_z,-0.2318758606303623,0.38878091177908525,-0.5964178116906105,0.5508961443564508,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_vehicle_presence_z,0.1853147628493478,0.1863655190390416,0.9943618530127686,0.3200467327801283,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_physical_boundaries_z,0.22870408856626145,0.5254223977215784,0.43527662611644485,0.663361648839061,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_symbolic_us_flag_z,-0.03294741651530615,0.2646351973310451,-0.12450126380615431,0.9009183997938697,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,env_surveillance_cctv_z,-1.5231511525225367,0.8343398126113707,-1.825576497129245,0.06791407871327745,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,visual_complexity_mean_z,-0.5060910426280572,0.6810514731728694,-0.7431024857347273,0.4574196348256949,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_male_share_z,0.31272517939641353,0.21564433648038733,1.4501896247335744,0.14700564752060982,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_age_15_29_share_z,-0.1978598647254535,0.3058269184203919,-0.6469668064126189,0.5176534266834116,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_age_30_44_share_z,-0.3241217867378291,0.22415748126264182,-1.445955695576632,0.14818962876180075,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_age_45_59_share_z,-0.1649918588691271,0.24069516219034787,-0.6854805778715541,0.4930407124403462,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_age_60_plus_share_z,-0.16167340033768213,0.3207934820241437,-0.5039796922230302,0.6142756477002391,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,us_census_population_density_km2_z,-0.09173985994217762,0.3448183620784748,-0.2660527107349903,0.7901986141093054,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,acs_median_income_z,0.42212209369583875,0.2628082170320946,1.6061982325472284,0.10823036158552077,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,austin_texas,acs_racial_diversity_z,-0.19339000040221835,0.158872758551657,-1.217263438774736,0.2235040001627353,52,0.37114606761111013,-0.0022359547447932115,city_only
agreeableness_mean_z,dallas_texas,const,3.332082645971793,75.17022300000556,0.044327161913189306,0.9646436208731242,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_greenery_z,-0.6425661876886235,0.7298927041683259,-0.8803570497677377,0.3786659161051642,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_open_space_z,-0.24030098082809895,0.5086625734701615,-0.4724172631548941,0.6366289846836208,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_building_z,-0.3388205447357778,0.43316139723977237,-0.7822039242066321,0.4340947386506193,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_road_z,-0.09764873172019889,0.448073353295045,-0.21793023620375762,0.827483468210876,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_active_infra_z,-0.0905382644247558,0.25540901058812027,-0.35448343899957524,0.7229766130932678,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_active_presence_z,0.023786750336769795,0.4393494155208923,0.054140848938124216,0.9568229472095995,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_vehicle_presence_z,-0.6068014032321688,0.36727871767047016,-1.65215509104615,0.09850293871862323,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_physical_boundaries_z,-0.31966305222149466,0.19955592935698893,-1.6018719827144003,0.1091839211735199,51,0.6284994591994446,0.400805579353943,city_only
agreeableness_mean_z,dallas_texas,env_symbolic_us_flag_z,0.23100907330371795,0.22243043425429193,1.0385677395190378,0.29900581590805564,51,0.6284994591994446,0.400805579353943,city_only
